players_PK,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON
161061276016283832019,Justin Patton,1610612760,1628383,2019
161061275016291032019,Kelan Martin,1610612750,1629103,2019
161061274916284252019,Sterling Brown,1610612749,1628425,2019
161061276616289982019,Cody Martin,1610612766,1628998,2019
161061274516278632019,Danuel House Jr.,1610612745,1627863,2019
161061275516261962019,Josh Richardson,1610612755,1626196,2019
161061275516284132019,Jonah Bolden,1610612755,1628413,2019
161061276216297522019,Juwan Morgan,1610612762,1629752,2019
161061275316291682019,BJ Johnson,1610612753,1629168,2019
161061275116290662019,Rodions Kurucs,1610612751,1629066,2019
16106127641011392019,CJ Miles,1610612764,101139,2019
161061273816296822019,Tremont Waters,1610612738,1629682,2019
161061275016296692019,Jaylen Nowell,1610612750,1629669,2019
161061276416296782019,Admiral Schofield,1610612764,1629678,2019
161061276416296202019,Justin Robinson,1610612764,1629620,2019
161061275616290282019,Deandre Ayton,1610612756,1629028,2019
161061276516296482019,Jordan Bone,1610612765,1629648,2019
161061275716290182019,Gary Trent Jr.,1610612757,1629018,2019
161061275916296402019,Keldon Johnson,1610612759,1629640,2019
161061276116297442019,Matt Thomas,1610612761,1629744,2019
161061275416285132019,Naz Mitrou-Long,1610612754,1628513,2019
161061276016289772019,Hamidou Diallo,1610612760,1628977,2019
161061273916297312019,Dean Wade,1610612739,1629731,2019
161061274216291512019,Ryan Broekhoff,1610612742,1629151,2019
161061275816296102019,DaQuan Jeffries,1610612758,1629610,2019
161061276216297422019,Stanton Kidd,1610612762,1629742,2019
161061276216296252019,Justin Wright-Foreman,1610612762,1629625,2019
16106127532026962019,Nikola Vucevic,1610612753,202696,2019
161061273916290762019,Tyler Cook,1610612739,1629076,2019
161061274016295972019,Zylan Cheatham,1610612740,1629597,2019
161061274016279822019,Josh Gray,1610612740,1627982,2019
161061275016277742019,Jake Layman,1610612750,1627774,2019
161061275416289682019,Brian Bowen II,1610612754,1628968,2019
16106127542039602019,JaKarr Sampson,1610612754,203960,2019
16106127532034872019,Michael Carter-Williams,1610612753,203487,2019
161061274316290202019,Jarred Vanderbilt,1610612743,1629020,2019
